id,name,tenant_id,store_no,enterprise,domain,province,time_zone,website,Pharmacy Address__unit,Pharmacy Address__street_number,Pharmacy Address__street_name,Pharmacy Address__city,Pharmacy Address__province,Pharmacy Address__postal_code,Pharmacy Address__po_box,Pharmacy Address__latitude,Pharmacy Address__longitude,Pharmacy Address__street_address,Pharmacy Address__country,google_place_id
ea28ae89-16c8-4d3f-b19b-0d8cbb5129a1,SHOPPERS SIMPLY PHARMACY Walkerville Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,3001,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,1270,WALKER ROAD,Windsor,ON,N8Y 4T4,,42.3137,-83.0054,1270 WALKER ROAD,Canada,
ea300571-8b45-42b4-ae89-77aa1599c28f,Fortinos Waterdown Hamilton St - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,4075,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,115,Hamilton St N,Waterdown,ON,L0R 2H6,,43.3355,-79.90245,115 Hamilton St N,Canada,
ea38ee4f-d52e-44c2-92b6-60fdc6ac68e6,Pharmasave Esterhazy,a2708f9f-988b-409d-ae78-5c6c4c6baf0b,,RUBICON,https://pharmasaveesterhazy.medmeapp.com,SK,America/Regina,https://rubiconpharmacies.com,,414,Main Street,Esterhazy,SK,S0A 0X0,Box 1360,,,414 Main Street  [Box 1360],Canada,
ea3f8a08-2bab-47db-a3d2-ce24c5ffc442,Lovell Drugs Victoria St.,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,NBLY,https://lovelldrugsvictoriast.medmeapp.com,ON,America/Toronto,https://lovelldrugs.com/location,,617,Victoria St W.,Whitby,ON,L1N 0E4,,,,,Canada,
ea40f7ac-ee7a-4e04-a466-02e7fa8f3777,SHOPPERS DRUG MART First & Edward,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0738,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,UNIT 101,107,EDWARD STREET,St. Thomas,ON,N5P 1Y8,,42.7855,-81.1758,107 EDWARD STREET,Canada,
ea479515-bcad-472a-91c8-18af54db49fd,SHOPPERS DRUG MART Wismer Commons,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1308,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,BUILDING G,1730,BUR OAK AVENUE,Markham,ON,L6E 0H8,,43.9005,-79.2665,1730 BUR OAK AVENUE,Canada,
ea8aeb08-fb5c-456f-97fa-ee93dcf90a97,Charles Rivest Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0236,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,1049,Roland-Therrien,Longueuil,QC,J4J 4L3,,45.5405733,-73.4862797,,Canada,
ea8fa060-c4e4-485b-8be2-7bdd5c525954,Riepert Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://riepertpharmacy.medmeapp.ca,ON,America/Toronto,https://pharmasave.com/store/pharmasave-riepert/,,98,Highland Rd W,Kitchener,Ontario,N2M 3B5,,,,,Canada,
ea93e0bf-7041-4efe-8644-03700e0b3acc,SHOPPERS DRUG MART Oshawa Centre,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1290,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,419,KING STREET WEST,Oshawa,ON,L1J 2K5,,43.8881,-78.8796,419 KING STREET WEST,Canada,
ea9c6b02-4954-4ff9-b768-4cf41773a00e,SHOPPERS DRUG MART University Of Bc,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2273,SDM,https://shoppersdrugmart.medmeapp.com,BC,America/Vancouver,https://shoppersdrugmart.ca,DENTISTRY BLDG,5940,UNIVERSITY BLVD,Vancouver,BC,V6T 1Z3,,49.2658,-123.246,5940 UNIVERSITY BLVD,Canada,
eaa6b857-9749-4bf3-85ac-42446e967f05,SHOPPERS DRUG MART Mackay Plaza,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0694,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,930,NORTH PARK DR,Brampton,ON,L6S 3Y5,,43.7341,-79.7446,930 NORTH PARK DR,Canada,
eadbb303-4987-4c33-ab15-c5b6c6b52714,Courtice Medical Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://cmp.medmeapp.ca,ON,America/Toronto,https://www.facebook.com/Courtice-Medical-Pharmacy-1796531650448681/,Unit #7,15,Rosswell Drive,Courtice,ON,L1E 0E2,,,,,Canada,
eaf0aa8f-e928-464c-8e2d-3c3987ac6603,Pharmasave Cyril Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://cyrilpharmasave.medmeapp.ca,ON,America/Toronto,https://pharmasave.com/ottawa-cyril/,,1795,Kilborn Ave,Ottawa,Ontario,K1H 6N1,,,,,Canada,
eafba781-c5ad-43c5-8a5f-48a402b48068,Mary Street and Patten Avenue Chilliwack,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,7194,REXALL,https://rexall.medmeapp.com/7194,BC,America/Vancouver,https://www.rexall.ca,,9200,"Mary St. ",Chilliwack,BC,V2P 4H6,,49.1693137,-121.9592541,"9200 Mary St. ",Canada,
eafd6faf-a7bb-4cec-94c8-78b21db73290,Ottawa South Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://ottawasouthpharmasave.medmeapp.ca,ON,America/Toronto,https://shop.pharmasave.com/store9681,Unit C,685,Fischer Hallman Road,Kitchener,Ontario,N2E 4E9,,,,,Canada,
eafe9e90-033f-4d87-9cf7-8f896d4455d6,Real Canadian Superstore Talbot Street - DRUGStore Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0566,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,201,Talbot St E,Leamington,ON,N8H 3X5,,42.058669,-82.587164,201 Talbot St E,Canada,
eb13886f-c41b-4ffa-b0f8-ec6d0253e519,Unicare Pharmacy Of Mississauga,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://unicare.medmeapp.ca,ON,America/Toronto,https://www.guardian-ida-pharmacies.ca/en/ontario/mississauga/unicare-pharmacy-of-mississauga-7005449,Unit #29,325,Central Parkway West,Mississauga,ON,L5B3X9,,,,,Canada,
eb15227c-1151-40dd-aa8d-c32d577ad062,SHOPPERS DRUG MART Century Crossing,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0368,SDM,https://shoppersdrugmart.medmeapp.com,AB,America/Edmonton,https://shoppersdrugmart.ca,UNIT #100,131,CENTURY CROSSING ROAD,Spruce Grove,AB,T7X 0C8,,53.5426,-113.8825,131 CENTURY CROSSING ROAD,Canada,
eb3f4072-94aa-4b52-b008-d68f2b1cf161,SHOPPERS DRUG MART South Windsor,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1114,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,UNIT 100,1421,GRAND MARAIS RD. W.,Windsor,ON,N9E 4V1,,42.2672,-83.0279,1421 GRAND MARAIS RD. W.,Canada,
eb434c3a-6620-46ba-8bca-8eb61cd07296,SHOPPERS DRUG MART Tyee Plaza,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0209,SDM,https://shoppersdrugmart.medmeapp.com,BC,America/Vancouver,https://shoppersdrugmart.ca,,1297,SHOPPERS ROW,Campbell River,BC,V9W 2C7,,50.028,-125.2437,1297 SHOPPERS ROW,Canada,
eb7a7ba4-b538-4c28-823a-ba05d1607465,Real Canadian Superstore Brimley Road - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2809,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,1755,Brimley Rd,Scarborough,ON,M1P 0A3,,43.77815,-79.263275,1755 Brimley Rd,Canada,
eb7c61ba-3451-4b47-95c6-6c024666da5b,Penticton,c79c2656-0a6d-4e20-98bf-15a775eaae53,962,SOF,https://saveonfoodspharmacy.medmeapp.com,BC,America/Vancouver,https://www.saveonfoods.com,,2111,Main Street,Penticton,BC,V2A 6W6,,49.474003,-119.5846,2111 Main Street,Canada,
eb7c68a4-64e2-4366-a7a1-416bc076365f,Crescent Park Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://pharmacymgr.medmeapp.ca,ON,America/Toronto,https://pharmasave.com/fort-erie/,Unit #5,1264,Garrison Road,Fort Erie,Ontario,L2A 1P1,,,,,Canada,
eb9d3dc8-264e-4dc1-afb0-37430eda57c0,Royal Centre Vancouver,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,7149,REXALL,https://rexall.medmeapp.com/7149,BC,America/Vancouver,https://www.rexall.ca,Unit 122,1055,West Georgia Street West,Vancouver,BC,V6E 3P3,,49.2852,-123.122,"1055 West Georgia Street, Unit 122",Canada,
ebd5d357-6e67-4bb9-8a57-2722fde7a52d,Fullerton Drug Store,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,NBLY,https://fullertonpittst.medmeapp.com,ON,America/Toronto,https://lovelldrugs.com/location,,170,Pitt Street,Cornwall,ON,K6J 3P4,,,,,Canada,
ebd7d451-c135-4d91-8cba-4640fb25d5f8,Hunterhorn,c79c2656-0a6d-4e20-98bf-15a775eaae53,6629,SOF,https://saveonfoodspharmacy.medmeapp.com,AB,America/Edmonton,https://www.saveonfoods.com,,40,Hunterhorn Drive NE,Calgary,AB,T2K 6H2,,51.1126,-114.054627,40 Hunterhorn Drive NE,Canada,
ebe22a51-1ac7-47bc-a231-0ee888eb3ed4,SHOPPERS DRUG MART Lacombe,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0340,SDM,https://shoppersdrugmart.medmeapp.com,AB,America/Edmonton,https://shoppersdrugmart.ca,,5700,HWY 2A,Lacombe,AB,T4L 1A3,,52.472677,-113.71957,5700 HWY 2A,Canada,
ec235395-b4fc-4d2c-bfc2-84278d63b167,SHOPPERS DRUG MART Kingston & Walnut,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1222,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,1105,KINGSTON ROAD,Pickering,ON,L1V 1B5,,43.8307,-79.096,1105 KINGSTON ROAD,Canada,
ec3d48e5-1598-45de-897f-392cd7bd1bf2,SHOPPERS DRUG MART Sunpark Plaza,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2335,SDM,https://shoppersdrugmart.medmeapp.com,AB,America/Edmonton,https://shoppersdrugmart.ca,UNIT 126,40,SUNPARK PLAZA SE,Calgary,AB,T2X 3X7,,50.9025,-114.0576,40 SUNPARK PLAZA SE,Canada,
ec4df62a-b2f4-484c-b52a-35a35a5981dc,Midland Guardian Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://mgp.medmeapp.ca,ON,America/Toronto,https://www.guardian-ida-pharmacies.ca/en/ontario/midland/midland-guardian-pharmacy-7028171,,9225,County Road 93,Midland,ON,,,,,,Canada,
ec56f669-225f-4c72-994c-bfea53637d5f,Gananoque Pharmasave,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://ganpharmasave.medmeapp.ca,ON,America/Toronto,https://pharmasave.com/store/pharmasave-gananoque/,,220,King St E,Gananoque,Ontario,K7G 1G5,,,,,Canada,
ec5c9818-da3a-4a37-ac2d-1e8cabbd9468,SHOPPERS DRUG MART Pine Centre Mall,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0268,SDM,https://shoppersdrugmart.medmeapp.com,BC,America/Vancouver,https://shoppersdrugmart.ca,UNIT 185,3055,MASSEY DR,Prince George,BC,V2N 2S9,,53.8979,-122.7763,3055 MASSEY DR,Canada,
ec7d0237-6238-4614-8705-9412d4b8c0dd,SHOPPERS DRUG MART Seaway Mall,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0793,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,UNIT H2,800,NIAGARA ST. N.,Welland,ON,L3C 5Z4,,43.0149,-79.2481,800 NIAGARA ST. N.,Canada,
ec84b683-a146-430e-a9de-914800e66a34,SHOPPERS DRUG MART 2Nd Line & Korah Road,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0929,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,364,SECOND LINE W,Sault Ste. Marie,ON,P6C 2J7,,46.538,-84.3688,364 SECOND LINE W,Canada,
ec880f61-2693-4599-9784-7cdafd76df0d,ATB Calgary,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,7260,REXALL,https://rexall.medmeapp.com/7260,AB,America/Edmonton,https://www.rexall.ca,#10,3301,17 Ave SE,Calgary,AB,T2A 0R2,,51.03731,-113.987611,#10 3301-17 Ave SE,Canada,
ec8833a6-d3bd-46ed-9ea9-c0ff6da06c61,SHOPPERS DRUG MART Bloor & Bedford,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1410,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,236,BLOOR STREET WEST,Toronto,ON,M5S 1T8,,43.6682,-79.3972,236 BLOOR STREET WEST,Canada,ChIJx8PSZ5Y0K4gRHYKL3gLHfLs
ec98d16e-f020-4212-b492-49fc80b9197f,"AMINA LASBAHANI, Pharmacien(ne.s) Propriétaire(s)",edfbb1a3-aca2-4ee4-bbbb-9237237736c4,5375,PHX,https://scheduler.pharmaprix.ca,QC,America/Toronto,https://pharmaprix.ca,,13,CH. CROSS LOOP,CHELSEA,QC,J9B 2K1,,45.597264,-75.899764,13 CH. CROSS LOOP,Canada,
eca20195-aa2b-4784-8972-0dd15594b0ec,SHOPPERS DRUG MART Forest Glen Shopping Centre,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0729,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,700,STRASBURG RD,Kitchener,ON,N2E 2M2,,43.413028,-80.478841,700 STRASBURG RD,Canada,
ecabf055-21c4-43f6-8817-3f3f5f422ff2,Sundre Family Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://sundrefamilypharmacy.medmeapp.ca,AB,America/Edmonton,https://www.remedys.ca/en/alberta/sundre/sundre-family-pharmacy-7037380,Unit #12,200,Main Ave W,Sundre,Alberta,T0M 1X0,,,,,Canada,
ecaf6ebf-6e12-4e5e-82f7-2847dfd3378a,Sundridge Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://sundridgepharmacy.medmeapp.ca,ON,America/Toronto,https://www.guardian-ida-remedysrx.ca/en/ontario/sundridge/sundridge-pharmacy-7004525,1,107,Main Street,Sundridge,ON,P0A 1Z0,,,,,Canada,
ecd7152a-1df1-4018-888b-70f75e8c84b2,Ice District,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,7519,REXALL,https://rexall.medmeapp.com/7519,AB,America/Edmonton,https://www.rexall.ca,#190,10220,103 Avenue NW,Edmonton,AB,T5J 0K4,,53.5446667,-113.4964911,#190 - 10220 103 Avenue NW,Canada,
ecdbcb41-60c8-4a06-845c-50e04a516cb3,SHOPPERS DRUG MART Eastland,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1033,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,260,INDIAN RD,Sarnia,ON,N7T 3W4,,42.9652,-82.3755,260 INDIAN RD,Canada,
ece356ba-5d8e-436e-a646-d23dbb1bb2bf,Marie-Michèle Benoit & Simon Boisselle Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0289,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,4534,Saint-Joseph,Drummondville,QC,J2A 1B5,,,,,Canada,
ecfd90ba-2102-4095-915f-45cdabc8eafd,May Balian & Emad Gabra Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0120,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,2085,Marcel-Laurin,Saint-Laurent,QC,H4R 1K4,,45.5192242,-73.7012844,,Canada,
ed04d610-58f7-4d62-abab-c96f1e8c942e,Roulstons Delhi,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://roulstonsdelhi.medmeapp.ca,ON,America/Toronto,www.roulstons.com,,123,King St.,Delhi,ON,N4B 1X9,,,,,Canada,
ed0a4f69-a578-4cfd-a63e-105a5a4fbbc0,SHOPPERS DRUG MART High St & Lansdowne,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0614,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,741,LANSDOWNE ST. W.,Peterborough,ON,K9J 1Z2,,44.284,-78.3347,741 LANSDOWNE ST. W.,Canada,
ed15d64a-7ba4-408c-9343-eaac9f381063,Real Canadian Superstore Cowichan Way - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1563,LCL,https://shoppersdrugmart.medmeapp.com/lcl,BC,America/Vancouver,https://shoppersdrugmart.ca,,291,Cowichan Way,Duncan,BC,V9L 4T8,,48.774261,-123.70396,291 Cowichan Way,Canada,
ed3673fc-1b9b-4584-854c-89129952241a,Kensington,c79c2656-0a6d-4e20-98bf-15a775eaae53,5530,SOF,https://saveonfoodspharmacy.medmeapp.com,SK,America/Regina,https://www.saveonfoods.com,,126,Kensington Blvd,Saskatoon,SK,S7L 6V7,,52.130508,-106.757999,126 Kensington Blvd,Canada,
ed455f9f-b343-4737-a16e-95708b9a8059,SHOPPERS DRUG MART Acadia,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2432,SDM,https://shoppersdrugmart.medmeapp.com,AB,America/Edmonton,https://shoppersdrugmart.ca,,383,HERITAGE DRIVE S.E.,Calgary,AB,T2H 1M8,,50.9786,-114.0606,383 HERITAGE DRIVE S.E.,Canada,
ed6861bb-3675-4fc7-875e-a2bb67651d41,SHOPPERS DRUG MART Westgate Plaza,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0927,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,UNIT #23,130,CEDAR ST,Cambridge,ON,N1S 1W4,,43.3528,-80.3286,130 CEDAR ST,Canada,
ed94e336-09e4-427d-a614-db9e439631ef,Paul Trottier Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0064,JCG,https://consultation.jeancoutu.com,ON,America/Toronto,https://www.jeancoutu.com,,5,9e rue Est,Cornwall,ON,K6H 6R3,,45.0173889,-74.7110312,,Canada,
ed97a27a-da98-43c5-bae9-c9ead5cba1c5,Real Canadian Superstore Prince Of Wales Drive - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1584,LCL,https://shoppersdrugmart.medmeapp.com/lcl,SK,America/Regina,https://shoppersdrugmart.ca,,2055,Prince Of Wales Dr,Regina,SK,S4V 3A3,,50.446424,-104.528666,2055 Prince Of Wales Dr,Canada,
eda45cb9-09af-43b2-85ab-c086ae723334,Westlock Dwtn Westlock,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,7205,REXALL,https://rexall.medmeapp.com/7205,AB,America/Edmonton,https://www.rexall.ca,,10703,100th Avenue,Westlock,AB,T7P 2J5,,54.1561,-113.862142,10703-100th Avenue,Canada,
edb4dc56-0ce5-4a6b-b8f7-b4ba10e3cdf2,Bovaird Springdale Pharmacy Ltd.,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://ps931.medmeapp.ca,ON,America/Toronto,https://pharmasavebovairdspringdale.com/,Unit #102,2250,Bovaird Dr East,Brampton,Ontario,L6R 0W3,,,,,Canada,
edb99e2e-bac4-4114-8b00-48d364b27331,Williams Lake,c79c2656-0a6d-4e20-98bf-15a775eaae53,987,SOF,https://saveonfoodspharmacy.medmeapp.com,BC,America/Vancouver,https://www.saveonfoods.com,,730,Oliver Street,Williams Lake,BC,V2G 1N1,,52.129092,-122.1355,730 Oliver Street,Canada,
edd19aef-92d1-46e1-a8cb-8d3f326efce3,LONDON DRUGS Lawson Heights,fa40ffbf-f16c-435d-b9a4-c69e633eb613,0065,LDRUGS,https://londondrugs.medmeapp.com,SK,America/Regina,https://www.londondrugs.com,,134,Primrose Drive,Saskatoon,SK,S7K 5S6,,52.16840028,-106.63643,134 Primrose Drive,Canada,
edd539d7-2df9-4379-82f4-8eadb20fcc00,SHOPPERS DRUG MART Rideau Centre,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0631,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,50,RIDEAU ST.,Ottawa,ON,K1N 9J7,,45.4257,-75.6926,50 RIDEAU ST.,Canada,
ede05898-16c1-4779-9529-32ef0df8d9ed,Metro Pharmacy,c906edeb-2f2a-4867-b167-f882555e44bb,554,METRO,https://metropharmacy.medmeapp.com,ON,America/Toronto,https://www.metro.ca/en/services/pharmacy,,3221,Derry Rd W,Mississauga,Ontario,L5N 7L7,,43.583845,-79.777798,3221 Derry Road West,Canada,
ede12917-095b-4b94-bbc2-738ca8f630f0,Lefko Pharmasave 794,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://ps794.medmeapp.ca,ON,America/Toronto,https://pharmasave.com/store/pharmasave-lefko/,,842,Wilson Ave,Toronto,ON,M3P1E5,,,,,Canada,
edeb29aa-16ec-42a9-b514-b1490ac82a0b,"JP Déry,J.H. Landry & S. Perron Pharmacy",d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0010,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,542,5e rue de la Pointe,Shawinigan,QC,G9N 1E8,,46.5406858,-72.7485033,,Canada,
edfbe8cb-0cd1-41eb-9535-d8a0e19edfb2,Test Jean Coutu Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0029,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,123,This Street,Montréal,QC,A1A 1A1,,,,,Canada,
ee16e142-3628-4d48-a149-8859fea82a13,Dundurn/Hamilton,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,8204,REXALL,https://rexall.medmeapp.com/8204,ON,America/Toronto,https://www.rexall.ca,,331,Dundurn St,Hamilton,ON,L8P 4L5,,43.251273,-79.892418,331 Dundurn St,Canada,
ee23d6a7-bd3e-45ad-bc2d-33470ad627fc,"Whitemud, Edmonton",f10d8ca0-ec52-4a28-aabd-9bd3388dab34,7509,REXALL,https://rexall.medmeapp.com/7509,AB,America/Edmonton,https://www.rexall.ca,,3004,Granville Dr NW,Edmonton,AB,T5T 4V3,,53.510386,-113.678185,3004 Granville Dr NW,Canada,
ee345a3e-f19e-4485-bf64-44439a71b49e,Springbank Woodstock,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,6901,REXALL,https://rexall.medmeapp.com/6901,ON,America/Toronto,https://www.rexall.ca,,379,Springbank Avenue North,Woodstock,ON,N4T 1H3,,43.146437,-80.737411,379 Springbank Avenue North,Canada,
ee46eb21-d70b-4634-9b99-3954abb172de,Madill's Drugs,a2708f9f-988b-409d-ae78-5c6c4c6baf0b,,RUBICON,https://madillsdrugs.medmeapp.com,SK,America/Regina,https://rubiconpharmacies.com,,215,Centre Street,Meadow Lake,SK,S9X 1Y2,Box 160,,,"215 Centre Street   [Box 160] ",Canada,
ee5f51e4-8e55-4ec6-8900-821b9ebfbaa9,Atlantic Superstore Trinity Drive - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0326,LCL,https://shoppersdrugmart.medmeapp.com/lcl,NB,America/Moncton,https://shoppersdrugmart.ca,,89,Trinity Dr,Moncton,NB,E1G 2J7,,46.118496,-64.832454,89 Trinity Dr,Canada,
ee757666-5c19-410e-a6bc-4fa7f6e32205,Hampton Pharmasave,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://hamptonpharmasave.medmeapp.com,NB,America/Moncton,https://pharmasave.com/hampton,,599,Main Street,Hampton,NB,E5N 6C2,,,,,Canada,
ee79939c-7266-4f0f-8b33-3a9630b51ad1,SHOPPERS DRUG MART First & Elm,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0969,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,204,FIRST AVE,St. Thomas,ON,N5R 4P5,,42.763,-81.175,204 FIRST AVE,Canada,
ee805c5c-567c-42a8-adc9-ef9971094feb,Real Canadian Superstore,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1530,LCL,https://shoppersdrugmart.medmeapp.com/lcl,YT,America/Whitehorse,https://shoppersdrugmart.ca,,2270,2nd ave,Whitehorse,YT,Y1A 1C8,,60.72764408,-135.0622406,"2270
2nd ave",Canada,
ee9be5c2-f63a-4799-a64a-a9a89248d692,Édith Castilloux & Luc Normandeau Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0479,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,359,Jessop,Rimouski,QC,G5L 1M9,,48.4633264,-68.5165436,,Canada,
eea23555-1d11-45d3-9c12-d8958b5f7fbe,Aboud Georges Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0027,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,2600,Victoria,Lachine,QC,H8S 1Z3,,45.4364852,-73.6871893,,Canada,
eeafb163-e31f-4c04-9041-2f2f9351727c,Sherwood/Fennell,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,8205,REXALL,https://rexall.medmeapp.com/8205,ON,America/Toronto,https://www.rexall.ca,,1119,Fennell Ave,Hamilton,ON,L8T 1S2,,43.226009,-79.828281,1119 Fennell Ave,Canada,
eebff574-06f7-4a64-bd8d-4657b2a49ce2,Carewell Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://carewellpharmacy.medmeapp.ca,AB,America/Edmonton,https://www.pharmachoice.com/locations/carewell-pharmacy/,Unit #104,580,Acadia Dr SE,Calgary,Alberta,T2J 6A7,,,,,Canada,
eed2bd29-e5e5-4fbf-b922-70fe7040ce39,Memorial Compounding Pharmacy,a2708f9f-988b-409d-ae78-5c6c4c6baf0b,,RUBICON,https://mcpharmacy.medmeapp.com,BC,America/Vancouver,https://rubiconpharmacies.com,,699,Memorial Avenue,Qualicum Beach,BC,V9K 1S8,Box 280,,,699 Memorial Avenue  [Box 280],Canada,
eed3b681-3521-47ed-9fb6-84e7d622f111,Véronique Leblanc & Valène Maheu Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0044,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,30,5150,de l'Ormière,Québec,QC,G1P 4B2,,46.8202683,-71.3319238,,Canada,
eef9a7c9-bf80-444c-a534-e108df34ef15,SHOPPERS DRUG MART North Lethbridge,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2318,SDM,https://shoppersdrugmart.medmeapp.com,AB,America/Edmonton,https://shoppersdrugmart.ca,,3071,26TH AVENUE NORTH,Lethbridge,AB,T1H 5P4,,49.7275,-112.7978,3071 26TH AVENUE NORTH,Canada,
